wait_type,waiting_tasks_count,wait_time_ms,max_wait_time_ms,signal_wait_time_ms
---------,-------------------,------------,----------------,-------------------
DISPATCHER_QUEUE_SEMAPHORE,0,600068,120013,0
SOS_WORK_DISPATCHER,84,173847,20037,3
QDS_PERSIST_TASK_MAIN_LOOP_SLEEP,1,60008,60008,0
SLEEP_TASK,36,23289,1027,0
LOGMGR_QUEUE,144,18603,143,0
REQUEST_FOR_DEADLOCK_SEARCH,2,10002,5003,10002
DIRTY_PAGE_POLL,87,9330,115,0
HADR_FILESTREAM_IOMGR_IOCOMPLETION,18,9108,515,0
LAZYWRITER_SLEEP,9,9070,1013,0
XE_TIMER_EVENT,3,8831,5005,8831
SQLTRACE_INCREMENTAL_FLUSH_SLEEP,2,8009,4007,0
BROKER_TO_FLUSH,5,4110,1029,0
PREEMPTIVE_OS_CRYPTOPS,6,155,78,0
PREEMPTIVE_OS_AUTHENTICATIONOPS,6,3,1,0
MEMORY_ALLOCATION_EXT,2856,1,0,0
RESOURCE_QUEUE,0,0,0,0
TRAN_MARKLATCH_DT,0,0,0,0
TRAN_MARKLATCH_EX,0,0,0,0
TRAN_MARKLATCH_UP,0,0,0,0
TRAN_MARKLATCH_SH,0,0,0,0
TRAN_MARKLATCH_KP,0,0,0,0
TRAN_MARKLATCH_NL,0,0,0,0
PAGEIOLATCH_DT,0,0,0,0
PAGEIOLATCH_EX,0,0,0,0
PAGEIOLATCH_UP,0,0,0,0
PAGEIOLATCH_SH,0,0,0,0
PAGEIOLATCH_KP,0,0,0,0
PAGEIOLATCH_NL,0,0,0,0
PAGELATCH_DT,0,0,0,0
PAGELATCH_EX,0,0,0,0
PAGELATCH_UP,0,0,0,0
PAGELATCH_SH,0,0,0,0
PAGELATCH_KP,0,0,0,0
PAGELATCH_NL,0,0,0,0
PWAIT_LATCH_ONLY,0,0,0,0
LATCH_DT,0,0,0,0
LATCH_EX,0,0,0,0
LATCH_UP,0,0,0,0
LATCH_SH,0,0,0,0
LATCH_KP,0,0,0,0
LATCH_NL,0,0,0,0
LCK_M_SCH_C,0,0,0,0
LCK_M_SCH_A,0,0,0,0
LCK_M_RX_X,0,0,0,0
LCK_M_RX_U,0,0,0,0
LCK_M_RX_S,0,0,0,0
LCK_M_RIn_X,0,0,0,0
LCK_M_RIn_U,0,0,0,0
LCK_M_RIn_S,0,0,0,0
LCK_M_RIn_NL,0,0,0,0

(50 rows affected)
