wait_type,waiting_tasks_count,wait_time_ms,max_wait_time_ms,signal_wait_time_ms
---------,-------------------,------------,----------------,-------------------
SOS_WORK_DISPATCHER,76,163584,10023,1
SLEEP_TASK,46,32338,1039,0
LOGMGR_QUEUE,190,25702,143,0
REQUEST_FOR_DEADLOCK_SEARCH,3,15021,5012,15021
XE_TIMER_EVENT,4,13761,5013,13761
DIRTY_PAGE_POLL,120,12907,115,0
HADR_FILESTREAM_IOMGR_IOCOMPLETION,25,12658,515,0
LAZYWRITER_SLEEP,13,12177,1013,0
SQLTRACE_INCREMENTAL_FLUSH_SLEEP,3,12030,4015,0
BROKER_TO_FLUSH,6,6181,1039,0
PREEMPTIVE_OS_CRYPTOPS,6,150,75,0
PREEMPTIVE_OS_AUTHENTICATIONOPS,6,3,1,0
MEMORY_ALLOCATION_EXT,2646,1,0,0
RESOURCE_QUEUE,0,0,0,0
TRAN_MARKLATCH_DT,0,0,0,0
TRAN_MARKLATCH_EX,0,0,0,0
TRAN_MARKLATCH_UP,0,0,0,0
TRAN_MARKLATCH_SH,0,0,0,0
TRAN_MARKLATCH_KP,0,0,0,0
TRAN_MARKLATCH_NL,0,0,0,0
PAGEIOLATCH_DT,0,0,0,0
PAGEIOLATCH_EX,0,0,0,0
PAGEIOLATCH_UP,0,0,0,0
PAGEIOLATCH_SH,0,0,0,0
PAGEIOLATCH_KP,0,0,0,0
PAGEIOLATCH_NL,0,0,0,0
PAGELATCH_DT,0,0,0,0
PAGELATCH_EX,0,0,0,0
PAGELATCH_UP,0,0,0,0
PAGELATCH_SH,0,0,0,0
PAGELATCH_KP,0,0,0,0
PAGELATCH_NL,0,0,0,0
PWAIT_LATCH_ONLY,0,0,0,0
LATCH_DT,0,0,0,0
LATCH_EX,0,0,0,0
LATCH_UP,0,0,0,0
LATCH_SH,0,0,0,0
LATCH_KP,0,0,0,0
LATCH_NL,0,0,0,0
LCK_M_SCH_C,0,0,0,0
LCK_M_SCH_A,0,0,0,0
LCK_M_RX_X,0,0,0,0
LCK_M_RX_U,0,0,0,0
LCK_M_RX_S,0,0,0,0
LCK_M_RIn_X,0,0,0,0
LCK_M_RIn_U,0,0,0,0
LCK_M_RIn_S,0,0,0,0
LCK_M_RIn_NL,0,0,0,0
LCK_M_RS_U,0,0,0,0
LCK_M_RS_S,0,0,0,0

(50 rows affected)
