wait_type,waiting_tasks_count,wait_time_ms,max_wait_time_ms,signal_wait_time_ms
---------,-------------------,------------,----------------,-------------------
SOS_WORK_DISPATCHER,47,172816,15002,1
QDS_PERSIST_TASK_MAIN_LOOP_SLEEP,1,60000,60000,0
SLEEP_TASK,26,19102,1024,0
LOGMGR_QUEUE,120,15435,129,0
HADR_FILESTREAM_IOMGR_IOCOMPLETION,16,8002,500,0
SQLTRACE_INCREMENTAL_FLUSH_SLEEP,2,8000,4000,0
DIRTY_PAGE_POLL,77,7748,101,0
XE_TIMER_EVENT,3,7593,3918,7593
LAZYWRITER_SLEEP,7,7000,1000,0
REQUEST_FOR_DEADLOCK_SEARCH,1,5000,5000,5000
BROKER_TO_FLUSH,4,4096,1024,0
PREEMPTIVE_OS_CRYPTOPS,6,55,27,0
PREEMPTIVE_OS_WRITEFILE,1,14,14,0
PREEMPTIVE_OS_AUTHENTICATIONOPS,4,8,3,0
PREEMPTIVE_OS_QUERYREGISTRY,30,2,0,0
RESOURCE_QUEUE,0,0,0,0
TRAN_MARKLATCH_DT,0,0,0,0
TRAN_MARKLATCH_EX,0,0,0,0
TRAN_MARKLATCH_UP,0,0,0,0
TRAN_MARKLATCH_SH,0,0,0,0
TRAN_MARKLATCH_KP,0,0,0,0
TRAN_MARKLATCH_NL,0,0,0,0
PAGEIOLATCH_DT,0,0,0,0
PAGEIOLATCH_EX,0,0,0,0
PAGEIOLATCH_UP,0,0,0,0
PAGEIOLATCH_SH,0,0,0,0
PAGEIOLATCH_KP,0,0,0,0
PAGEIOLATCH_NL,0,0,0,0
PAGELATCH_DT,0,0,0,0
PAGELATCH_EX,0,0,0,0
PAGELATCH_UP,0,0,0,0
PAGELATCH_SH,0,0,0,0
PAGELATCH_KP,0,0,0,0
PAGELATCH_NL,0,0,0,0
PWAIT_LATCH_ONLY,0,0,0,0
LATCH_DT,0,0,0,0
LATCH_EX,0,0,0,0
LATCH_UP,0,0,0,0
LATCH_SH,0,0,0,0
LATCH_KP,0,0,0,0
LATCH_NL,0,0,0,0
LCK_M_SCH_C,0,0,0,0
LCK_M_SCH_A,0,0,0,0
LCK_M_RX_X,0,0,0,0
LCK_M_RX_U,0,0,0,0
LCK_M_RX_S,0,0,0,0
LCK_M_RIn_X,0,0,0,0
LCK_M_RIn_U,0,0,0,0
LCK_M_RIn_S,0,0,0,0
LCK_M_RIn_NL,0,0,0,0

(50 rows affected)
